grid#	st#	step	ml_c	gt_c	dist	p(gt)
1	9	7	(48, 30)	(41, 6)	25.000	0.002
1	9	8	(65, 82)	(41, 7)	78.746	0.004
1	9	9	(11, 92)	(41, 8)	89.196	0.005
1	9	10	(3, 91)	(40, 8)	90.874	0.006
1	9	11	(3, 91)	(40, 7)	91.788	0.007
1	9	12	(2, 91)	(40, 7)	92.195	0.003
1	9	13	(2, 92)	(40, 8)	92.195	0.003
1	9	14	(85, 91)	(40, 9)	93.536	0.015
1	9	15	(16, 33)	(39, 9)	33.242	0.008
1	9	16	(62, 16)	(39, 10)	23.770	0.018
1	9	17	(62, 17)	(39, 11)	23.770	0.002
1	9	18	(54, 15)	(40, 11)	14.560	0.004
1	9	19	(54, 16)	(40, 12)	14.560	0.006
1	9	20	(55, 16)	(41, 12)	14.560	0.008
1	9	21	(54, 15)	(41, 11)	13.601	0.014
1	9	22	(53, 15)	(40, 11)	13.601	0.015
1	9	23	(39, 11)	(39, 11)	0.000	0.103
1	9	24	(78, 91)	(39, 12)	88.102	0.022
1	9	25	(1, 35)	(40, 12)	45.277	0.008
1	9	26	(85, 95)	(41, 12)	93.941	0.002
1	9	27	(85, 96)	(41, 13)	93.941	0.004
1	9	28	(1, 18)	(40, 13)	39.319	0.024
1	9	29	(1, 18)	(40, 13)	39.319	0.011
1	9	30	(1, 17)	(40, 12)	39.319	0.002
1	9	31	(32, 10)	(41, 12)	9.220	0.004
1	9	32	(6, 94)	(42, 12)	89.554	0.002
1	9	33	(6, 93)	(42, 11)	89.554	0.002
1	9	34	(41, 77)	(43, 11)	66.030	0.004
1	9	35	(64, 15)	(43, 10)	21.587	0.022
1	9	36	(40, 76)	(42, 10)	66.030	0.033
1	9	37	(39, 76)	(41, 10)	66.030	0.036
1	9	38	(40, 10)	(40, 10)	0.000	0.219
1	9	39	(39, 10)	(39, 10)	0.000	0.396
1	9	40	(39, 11)	(39, 11)	0.000	0.590
1	9	41	(38, 11)	(38, 11)	0.000	0.632
1	9	42	(38, 12)	(38, 12)	0.000	0.949
1	9	43	(38, 12)	(38, 12)	0.000	0.991
1	9	44	(37, 12)	(37, 12)	0.000	0.989
1	9	45	(36, 12)	(36, 12)	0.000	0.877
1	9	46	(36, 13)	(36, 13)	0.000	0.980
1	9	47	(35, 13)	(35, 13)	0.000	0.993
1	9	48	(35, 14)	(35, 14)	0.000	0.987
1	9	49	(36, 14)	(36, 14)	0.000	0.899
1	9	50	(37, 14)	(37, 14)	0.000	0.987
1	9	51	(37, 15)	(37, 15)	0.000	0.980
1	9	52	(38, 15)	(38, 15)	0.000	0.884
1	9	53	(39, 15)	(39, 15)	0.000	0.796
1	9	54	(39, 14)	(39, 14)	0.000	0.728
1	9	55	(39, 14)	(40, 14)	1.000	0.096
1	9	56	(39, 15)	(40, 15)	1.000	0.137
1	9	57	(40, 15)	(41, 15)	1.000	0.133
1	9	58	(41, 15)	(42, 15)	1.000	0.123
1	9	59	(42, 15)	(43, 15)	1.000	0.111
1	9	60	(41, 16)	(43, 16)	2.000	0.223
1	9	61	(44, 16)	(44, 16)	0.000	0.818
1	9	62	(45, 16)	(45, 16)	0.000	0.872
1	9	63	(45, 17)	(45, 17)	0.000	0.869
1	9	64	(45, 17)	(45, 17)	0.000	0.981
1	9	65	(45, 16)	(45, 16)	0.000	0.976
1	9	66	(45, 15)	(45, 15)	0.000	0.976
1	9	67	(45, 15)	(45, 15)	0.000	0.997
1	9	68	(45, 14)	(45, 14)	0.000	0.898
1	9	69	(45, 14)	(45, 14)	0.000	0.898
1	9	70	(45, 15)	(45, 15)	0.000	0.885
1	9	71	(44, 15)	(44, 15)	0.000	0.799
1	9	72	(43, 15)	(43, 15)	0.000	0.723
1	9	73	(43, 16)	(43, 16)	0.000	0.766
1	9	74	(44, 16)	(44, 16)	0.000	0.965
1	9	75	(44, 15)	(44, 15)	0.000	0.963
1	9	76	(44, 15)	(44, 15)	0.000	0.978
1	9	77	(44, 15)	(44, 15)	0.000	0.994
1	9	78	(44, 15)	(44, 15)	0.000	0.999
1	9	79	(43, 15)	(43, 15)	0.000	0.899
1	9	80	(42, 15)	(43, 15)	1.000	0.180
1	9	81	(43, 16)	(43, 16)	0.000	0.533
1	9	82	(43, 17)	(43, 16)	1.000	0.166
1	9	83	(44, 17)	(43, 16)	1.414	0.042
1	9	84	(44, 17)	(43, 17)	1.000	0.207
1	9	85	(45, 17)	(44, 17)	1.000	0.343
1	9	86	(45, 16)	(44, 16)	1.000	0.391
1	9	87	(45, 16)	(45, 16)	0.000	0.851
1	9	88	(45, 17)	(45, 17)	0.000	0.899
1	9	89	(44, 17)	(44, 17)	0.000	0.826
1	9	90	(44, 18)	(44, 18)	0.000	0.899
1	9	91	(43, 18)	(43, 18)	0.000	0.891
1	9	92	(43, 19)	(43, 19)	0.000	0.985
1	9	93	(43, 19)	(43, 19)	0.000	0.663
1	9	94	(43, 18)	(43, 18)	0.000	0.662
1	9	95	(42, 18)	(42, 18)	0.000	0.960
1	9	96	(42, 19)	(42, 19)	0.000	0.988
1	9	97	(41, 19)	(41, 19)	0.000	0.989
1	9	98	(41, 18)	(41, 18)	0.000	0.992
1	9	99	(42, 18)	(42, 18)	0.000	0.992
1	9	100	(43, 18)	(43, 18)	0.000	0.993
Already at last step
2	0	1	(1, 2)	(85, 25)	87.092	0.000
2	0	2	(11, 64)	(85, 24)	84.119	0.000
2	0	3	(48, 0)	(86, 24)	44.944	0.000
2	0	4	(48, 0)	(86, 23)	44.418	0.000
2	0	5	(3, 0)	(87, 23)	87.092	0.000
2	0	6	(3, 0)	(87, 23)	87.092	0.000
2	0	7	(79, 61)	(87, 22)	39.812	0.001
2	0	8	(79, 60)	(87, 21)	39.812	0.002
2	0	9	(25, 43)	(87, 20)	66.129	0.002
2	0	10	(24, 43)	(86, 20)	66.129	0.003
2	0	11	(63, 21)	(86, 20)	23.022	0.001
2	0	12	(66, 1)	(87, 20)	28.320	0.000
2	0	13	(66, 1)	(88, 20)	29.069	0.000
2	0	14	(90, 66)	(88, 21)	45.044	0.000
2	0	15	(88, 36)	(87, 21)	15.033	0.000
2	0	16	(88, 37)	(87, 21)	16.031	0.000
2	0	17	(87, 37)	(87, 21)	16.000	0.000
2	0	18	(87, 37)	(87, 21)	16.000	0.000
2	0	19	(87, 36)	(87, 20)	16.000	0.000
2	0	20	(87, 36)	(87, 19)	17.000	0.000
2	0	21	(87, 35)	(87, 18)	17.000	0.000
2	0	22	(88, 35)	(88, 18)	17.000	0.001
2	0	23	(88, 36)	(88, 19)	17.000	0.010
2	0	24	(87, 36)	(87, 19)	17.000	0.011
2	0	25	(87, 35)	(87, 18)	17.000	0.013
2	0	26	(87, 34)	(87, 17)	17.000	0.090
2	0	27	(87, 34)	(86, 17)	17.029	0.098
2	0	28	(86, 17)	(86, 17)	0.000	0.257
2	0	29	(87, 17)	(87, 17)	0.000	0.595
2	0	30	(87, 17)	(87, 17)	0.000	0.840
2	0	31	(88, 17)	(88, 17)	0.000	0.857
2	0	32	(88, 16)	(88, 16)	0.000	0.681
2	0	33	(89, 16)	(89, 16)	0.000	0.668
2	0	34	(89, 15)	(89, 16)	1.000	0.136
2	0	35	(90, 16)	(90, 16)	0.000	0.653
2	0	36	(90, 17)	(90, 17)	0.000	0.679
2	0	37	(90, 17)	(90, 17)	0.000	0.722
2	0	38	(90, 16)	(90, 16)	0.000	0.847
2	0	39	(89, 16)	(89, 16)	0.000	0.865
2	0	40	(89, 15)	(89, 15)	0.000	0.781
2	0	41	(89, 15)	(89, 15)	0.000	0.790
2	0	42	(89, 16)	(89, 16)	0.000	0.716
2	0	43	(90, 16)	(90, 16)	0.000	0.948
2	0	44	(90, 17)	(90, 17)	0.000	0.874
2	0	45	(89, 17)	(89, 17)	0.000	0.870
2	0	46	(89, 18)	(89, 17)	1.000	0.180
2	0	47	(89, 18)	(89, 18)	0.000	0.971
2	0	48	(88, 18)	(88, 18)	0.000	0.874
2	0	49	(87, 18)	(87, 18)	0.000	0.985
2	0	50	(87, 19)	(87, 19)	0.000	0.990
2	0	51	(88, 19)	(88, 19)	0.000	0.993
2	0	52	(88, 18)	(88, 18)	0.000	0.992
2	0	53	(88, 17)	(88, 17)	0.000	0.883
2	0	54	(89, 17)	(88, 17)	1.000	0.089
2	0	55	(89, 17)	(89, 17)	0.000	0.656
2	0	56	(89, 16)	(89, 16)	0.000	0.591
2	0	57	(89, 15)	(89, 15)	0.000	0.558
2	0	58	(90, 15)	(90, 15)	0.000	0.659
2	0	59	(90, 14)	(90, 14)	0.000	0.689
2	0	60	(89, 14)	(89, 14)	0.000	0.671
2	0	61	(89, 15)	(89, 14)	1.000	0.069
2	0	62	(89, 15)	(89, 14)	1.000	0.016
2	0	63	(89, 16)	(89, 15)	1.000	0.093
2	0	64	(88, 16)	(89, 15)	1.414	0.109
2	0	65	(88, 16)	(89, 14)	2.236	0.099
2	0	66	(88, 16)	(89, 13)	3.162	0.090
2	0	67	(88, 16)	(89, 13)	3.162	0.168
2	0	68	(88, 13)	(88, 13)	0.000	0.762
2	0	69	(88, 13)	(87, 13)	1.000	0.289
2	0	70	(87, 13)	(86, 13)	1.000	0.276
2	0	71	(86, 13)	(85, 13)	1.000	0.249
2	0	72	(86, 12)	(85, 12)	1.000	0.294
2	0	73	(85, 11)	(85, 11)	0.000	0.656
2	0	74	(84, 11)	(84, 11)	0.000	0.858
2	0	75	(84, 12)	(84, 12)	0.000	0.894
2	0	76	(83, 12)	(83, 12)	0.000	0.778
2	0	77	(82, 12)	(82, 12)	0.000	0.704
2	0	78	(82, 11)	(82, 11)	0.000	0.699
2	0	79	(83, 11)	(83, 11)	0.000	0.673
2	0	80	(83, 10)	(83, 10)	0.000	0.876
2	0	81	(83, 9)	(83, 9)	0.000	0.985
2	0	82	(83, 9)	(84, 9)	1.000	0.320
2	0	83	(85, 9)	(85, 9)	0.000	0.878
2	0	84	(86, 9)	(86, 9)	0.000	0.577
2	0	85	(86, 8)	(86, 8)	0.000	0.941
2	0	86	(86, 7)	(86, 7)	0.000	0.509
2	0	87	(85, 7)	(85, 7)	0.000	0.557
2	0	88	(85, 8)	(85, 8)	0.000	0.932
2	0	89	(86, 8)	(86, 8)	0.000	0.979
2	0	90	(86, 9)	(86, 9)	0.000	0.983
2	0	91	(87, 9)	(86, 9)	1.000	0.107
2	0	92	(86, 10)	(86, 10)	0.000	0.398
2	0	93	(87, 10)	(87, 10)	0.000	0.915
2	0	94	(88, 10)	(88, 10)	0.000	0.943
2	0	95	(88, 11)	(88, 11)	0.000	0.886
2	0	96	(88, 12)	(88, 12)	0.000	0.978
2	0	97	(88, 12)	(88, 12)	0.000	0.997
2	0	98	(88, 12)	(88, 12)	0.000	0.999
2	0	99	(88, 13)	(88, 13)	0.000	0.900
2	0	100	(88, 13)	(87, 13)	1.000	0.300
Already at last step
2	1	1	(0, 6)	(30, 9)	30.150	0.001
2	1	2	(0, 26)	(30, 9)	34.482	0.003
2	1	3	(0, 35)	(30, 10)	39.051	0.010
2	1	4	(30, 11)	(30, 11)	0.000	0.031
2	1	5	(31, 11)	(31, 11)	0.000	0.126
2	1	6	(35, 10)	(31, 11)	4.123	0.033
2	1	7	(32, 11)	(32, 11)	0.000	0.170
2	1	8	(47, 36)	(33, 11)	28.653	0.026
2	1	9	(33, 10)	(33, 10)	0.000	0.071
2	1	10	(34, 10)	(34, 10)	0.000	0.146
2	1	11	(35, 10)	(35, 10)	0.000	0.466
2	1	12	(35, 10)	(36, 10)	1.000	0.103
2	1	13	(36, 9)	(36, 9)	0.000	0.260
2	1	14	(36, 9)	(36, 9)	0.000	0.379
2	1	15	(36, 8)	(36, 8)	0.000	0.616
2	1	16	(35, 8)	(35, 8)	0.000	0.695
2	1	17	(34, 8)	(34, 8)	0.000	0.954
2	1	18	(34, 9)	(34, 9)	0.000	0.978
2	1	19	(33, 9)	(33, 9)	0.000	0.896
2	1	20	(33, 9)	(33, 9)	0.000	0.982
2	1	21	(33, 9)	(33, 9)	0.000	0.993
2	1	22	(33, 9)	(33, 9)	0.000	0.998
2	1	23	(32, 9)	(32, 9)	0.000	0.993
2	1	24	(31, 9)	(31, 9)	0.000	0.993
2	1	25	(31, 8)	(31, 8)	0.000	0.987
2	1	26	(30, 8)	(30, 8)	0.000	0.980
2	1	27	(30, 9)	(30, 9)	0.000	0.888
2	1	28	(30, 10)	(30, 10)	0.000	0.979
2	1	29	(30, 11)	(30, 11)	0.000	0.990
2	1	30	(29, 11)	(29, 11)	0.000	0.992
2	1	31	(29, 11)	(29, 11)	0.000	0.999
2	1	32	(29, 11)	(29, 11)	0.000	1.000
2	1	33	(30, 11)	(30, 11)	0.000	0.994
2	1	34	(31, 11)	(31, 11)	0.000	0.993
2	1	35	(31, 10)	(31, 10)	0.000	0.993
2	1	36	(31, 9)	(31, 9)	0.000	0.874
2	1	37	(30, 9)	(30, 9)	0.000	0.874
2	1	38	(30, 8)	(30, 8)	0.000	0.867
2	1	39	(30, 7)	(30, 7)	0.000	0.801
2	1	40	(30, 7)	(30, 7)	0.000	0.491
2	1	41	(30, 8)	(30, 7)	1.000	0.077
2	1	42	(30, 9)	(30, 8)	1.000	0.170
2	1	43	(31, 9)	(31, 8)	1.000	0.010
2	1	44	(32, 9)	(31, 8)	1.414	0.037
2	1	45	(32, 10)	(31, 9)	1.414	0.002
2	1	46	(31, 10)	(30, 9)	1.414	0.002
2	1	47	(31, 11)	(30, 10)	1.414	0.002
2	1	48	(30, 11)	(29, 10)	1.414	0.035
2	1	49	(31, 10)	(29, 10)	2.000	0.009
2	1	50	(31, 9)	(29, 10)	2.236	0.001
2	1	51	(32, 10)	(30, 10)	2.000	0.023
2	1	52	(31, 10)	(30, 9)	1.414	0.057
2	1	53	(31, 9)	(30, 8)	1.414	0.062
2	1	54	(32, 9)	(31, 8)	1.414	0.073
2	1	55	(31, 9)	(31, 9)	0.000	0.515
2	1	56	(32, 9)	(32, 9)	0.000	0.869
2	1	57	(32, 10)	(32, 10)	0.000	0.984
2	1	58	(32, 11)	(32, 11)	0.000	0.989
2	1	59	(32, 12)	(32, 12)	0.000	0.992
2	1	60	(31, 12)	(31, 12)	0.000	0.899
2	1	61	(31, 12)	(31, 12)	0.000	0.990
2	1	62	(31, 12)	(31, 12)	0.000	0.999
2	1	63	(31, 13)	(31, 13)	0.000	0.899
2	1	64	(32, 13)	(32, 13)	0.000	0.810
2	1	65	(32, 12)	(32, 12)	0.000	0.807
2	1	66	(33, 12)	(33, 12)	0.000	0.978
2	1	67	(33, 12)	(33, 12)	0.000	0.630
2	1	68	(33, 11)	(33, 11)	0.000	0.963
2	1	69	(33, 10)	(33, 10)	0.000	0.991
2	1	70	(32, 10)	(32, 10)	0.000	0.993
2	1	71	(32, 11)	(32, 11)	0.000	0.993
2	1	72	(33, 11)	(33, 11)	0.000	0.993
2	1	73	(33, 12)	(33, 12)	0.000	0.993
2	1	74	(33, 12)	(33, 12)	0.000	0.678
2	1	75	(33, 12)	(33, 12)	0.000	0.974
2	1	76	(33, 12)	(33, 12)	0.000	0.999
2	1	77	(33, 12)	(33, 12)	0.000	1.000
2	1	78	(33, 13)	(33, 13)	0.000	0.994
2	1	79	(34, 13)	(34, 13)	0.000	0.900
2	1	80	(34, 14)	(34, 14)	0.000	0.987
2	1	81	(35, 14)	(35, 14)	0.000	0.987
2	1	82	(35, 15)	(35, 15)	0.000	0.993
2	1	83	(35, 15)	(35, 15)	0.000	1.000
2	1	84	(35, 15)	(35, 15)	0.000	1.000
2	1	85	(35, 14)	(35, 14)	0.000	0.994
2	1	86	(34, 14)	(34, 14)	0.000	0.993
2	1	87	(33, 14)	(33, 14)	0.000	0.993
2	1	88	(33, 13)	(33, 13)	0.000	0.987
2	1	89	(32, 13)	(32, 13)	0.000	0.987
2	1	90	(31, 13)	(32, 13)	1.000	0.105
2	1	91	(31, 12)	(32, 12)	1.000	0.095
2	1	92	(33, 12)	(33, 12)	0.000	0.626
2	1	93	(33, 13)	(33, 13)	0.000	0.959
2	1	94	(34, 13)	(33, 13)	1.000	0.104
2	1	95	(34, 13)	(34, 13)	0.000	0.738
2	1	96	(34, 13)	(34, 13)	0.000	0.973
2	1	97	(34, 13)	(35, 13)	1.000	0.307
2	1	98	(35, 12)	(35, 13)	1.000	0.088
2	1	99	(35, 11)	(35, 12)	1.000	0.178
2	1	100	(35, 11)	(35, 12)	1.000	0.180
Already at last step
2	2	1	(0, 6)	(49, 51)	66.528	0.000
2	2	2	(0, 26)	(49, 51)	55.009	0.001
2	2	3	(0, 35)	(49, 52)	51.865	0.000
2	2	4	(29, 10)	(48, 52)	46.098	0.000
2	2	5	(9, 73)	(48, 53)	43.829	0.001
2	2	6	(9, 74)	(48, 54)	43.829	0.001
2	2	7	(58, 16)	(49, 54)	39.051	0.003
2	2	8	(10, 72)	(49, 53)	43.382	0.007
2	2	9	(91, 67)	(49, 52)	44.598	0.037
2	2	10	(91, 66)	(49, 51)	44.598	0.067
2	2	11	(49, 51)	(49, 51)	0.000	0.138
2	2	12	(49, 52)	(49, 52)	0.000	0.286
2	2	13	(49, 53)	(49, 53)	0.000	0.450
2	2	14	(48, 53)	(48, 53)	0.000	0.545
2	2	15	(48, 54)	(48, 54)	0.000	0.518
2	2	16	(48, 55)	(48, 55)	0.000	0.906
2	2	17	(48, 55)	(48, 56)	1.000	0.259
2	2	18	(48, 57)	(48, 57)	0.000	0.621
2	2	19	(49, 57)	(49, 57)	0.000	0.951
2	2	20	(49, 58)	(49, 58)	0.000	0.960
2	2	21	(49, 58)	(49, 58)	0.000	0.970
2	2	22	(48, 58)	(48, 58)	0.000	0.968
2	2	23	(48, 59)	(48, 59)	0.000	0.878
2	2	24	(48, 60)	(48, 60)	0.000	0.985
2	2	25	(48, 60)	(48, 60)	0.000	0.997
2	2	26	(48, 60)	(48, 60)	0.000	0.998
2	2	27	(48, 60)	(48, 60)	0.000	0.998
2	2	28	(48, 60)	(48, 60)	0.000	0.997
2	2	29	(48, 60)	(48, 60)	0.000	0.998
2	2	30	(48, 59)	(48, 59)	0.000	0.994
2	2	31	(48, 59)	(48, 59)	0.000	1.000
2	2	32	(48, 58)	(48, 58)	0.000	0.900
2	2	33	(48, 57)	(48, 57)	0.000	0.810
2	2	34	(47, 57)	(47, 57)	0.000	0.812
2	2	35	(47, 58)	(47, 58)	0.000	0.892
2	2	36	(46, 58)	(46, 58)	0.000	0.795
2	2	37	(46, 57)	(46, 57)	0.000	0.860
2	2	38	(46, 56)	(46, 56)	0.000	0.968
2	2	39	(46, 55)	(46, 55)	0.000	0.888
2	2	40	(45, 56)	(46, 55)	1.414	0.342
2	2	41	(45, 56)	(46, 54)	2.236	0.325
2	2	42	(47, 54)	(47, 54)	0.000	0.686
2	2	43	(45, 56)	(47, 54)	2.828	0.201
2	2	44	(46, 56)	(48, 54)	2.828	0.154
2	2	45	(46, 55)	(48, 53)	2.828	0.021
2	2	46	(46, 55)	(47, 53)	2.236	0.457
2	2	47	(47, 54)	(47, 54)	0.000	0.807
2	2	48	(46, 54)	(46, 54)	0.000	0.739
2	2	49	(46, 54)	(46, 54)	0.000	0.817
2	2	50	(46, 54)	(46, 54)	0.000	0.826
2	2	51	(47, 54)	(47, 54)	0.000	0.864
2	2	52	(47, 53)	(47, 53)	0.000	0.983
2	2	53	(47, 53)	(47, 53)	0.000	0.998
2	2	54	(47, 54)	(47, 54)	0.000	0.992
2	2	55	(47, 55)	(47, 55)	0.000	0.992
2	2	56	(48, 55)	(48, 55)	0.000	0.899
2	2	57	(49, 55)	(49, 55)	0.000	0.987
2	2	58	(49, 54)	(49, 54)	0.000	0.993
2	2	59	(48, 54)	(48, 54)	0.000	0.992
2	2	60	(47, 54)	(47, 54)	0.000	0.894
2	2	61	(47, 53)	(47, 53)	0.000	0.987
2	2	62	(47, 53)	(47, 53)	0.000	0.879
2	2	63	(47, 54)	(47, 54)	0.000	0.964
2	2	64	(48, 54)	(48, 54)	0.000	0.884
2	2	65	(48, 53)	(48, 53)	0.000	0.877
2	2	66	(48, 52)	(48, 52)	0.000	0.804
2	2	67	(47, 52)	(47, 52)	0.000	0.853
2	2	68	(47, 53)	(47, 53)	0.000	0.984
2	2	69	(48, 53)	(48, 53)	0.000	0.984
2	2	70	(48, 54)	(48, 54)	0.000	0.858
2	2	71	(49, 54)	(49, 54)	0.000	0.981
2	2	72	(49, 53)	(49, 53)	0.000	0.993
2	2	73	(49, 52)	(49, 52)	0.000	0.993
2	2	74	(48, 52)	(48, 52)	0.000	0.894
2	2	75	(47, 52)	(47, 52)	0.000	0.809
2	2	76	(47, 53)	(47, 53)	0.000	0.980
2	2	77	(48, 53)	(48, 53)	0.000	0.984
2	2	78	(48, 52)	(48, 52)	0.000	0.894
2	2	79	(48, 52)	(48, 52)	0.000	0.983
2	2	80	(49, 52)	(49, 52)	0.000	0.893
2	2	81	(50, 52)	(50, 52)	0.000	0.804
2	2	82	(50, 53)	(50, 53)	0.000	0.855
2	2	83	(51, 53)	(51, 53)	0.000	0.971
2	2	84	(52, 53)	(52, 53)	0.000	0.970
2	2	85	(53, 53)	(53, 53)	0.000	0.978
2	2	86	(53, 53)	(53, 54)	1.000	0.315
2	2	87	(52, 54)	(52, 54)	0.000	0.741
2	2	88	(52, 53)	(52, 53)	0.000	0.974
2	2	89	(53, 53)	(53, 53)	0.000	0.980
2	2	90	(53, 54)	(53, 54)	0.000	0.990
2	2	91	(53, 54)	(53, 54)	0.000	0.992
2	2	92	(53, 54)	(53, 54)	0.000	0.992
2	2	93	(53, 53)	(53, 53)	0.000	0.988
2	2	94	(52, 53)	(52, 53)	0.000	0.992
2	2	95	(51, 53)	(51, 53)	0.000	0.992
2	2	96	(50, 53)	(50, 53)	0.000	0.991
2	2	97	(50, 52)	(50, 52)	0.000	0.893
2	2	98	(51, 52)	(51, 52)	0.000	0.886
2	2	99	(51, 52)	(51, 52)	0.000	0.983
2	2	100	(51, 51)	(51, 51)	0.000	0.885
Already at last step
2	3	1	(0, 0)	(58, 18)	60.729	0.000
2	3	2	(0, 0)	(58, 17)	60.440	0.000
2	3	3	(0, 0)	(57, 17)	59.481	0.000
2	3	4	(0, 0)	(57, 16)	59.203	0.000
2	3	5	(43, 33)	(58, 16)	22.672	0.000
2	3	6	(44, 33)	(58, 16)	22.023	0.001
2	3	7	(44, 34)	(58, 17)	22.023	0.001
2	3	8	(43, 34)	(57, 17)	22.023	0.001
2	3	9	(25, 73)	(57, 18)	63.632	0.004
2	3	10	(24, 73)	(56, 18)	63.632	0.007
2	3	11	(24, 74)	(56, 19)	63.632	0.008
2	3	12	(25, 74)	(57, 19)	63.632	0.022
2	3	13	(25, 75)	(57, 19)	64.498	0.013
2	3	14	(24, 75)	(56, 19)	64.498	0.015
2	3	15	(71, 32)	(55, 19)	20.616	0.018
2	3	16	(71, 31)	(55, 18)	20.616	0.008
2	3	17	(58, 68)	(55, 18)	50.090	0.070
2	3	18	(59, 68)	(56, 18)	50.090	0.083
2	3	19	(59, 68)	(56, 17)	51.088	0.088
2	3	20	(60, 68)	(57, 17)	51.088	0.106
2	3	21	(25, 70)	(57, 16)	62.769	0.026
2	3	22	(26, 70)	(58, 16)	62.769	0.035
2	3	23	(26, 69)	(58, 15)	62.769	0.210
2	3	24	(58, 14)	(58, 14)	0.000	0.694
2	3	25	(58, 13)	(58, 13)	0.000	0.864
2	3	26	(59, 13)	(59, 13)	0.000	0.811
2	3	27	(59, 12)	(59, 12)	0.000	0.977
2	3	28	(59, 12)	(59, 12)	0.000	0.648
2	3	29	(59, 12)	(59, 12)	0.000	0.963
2	3	30	(59, 11)	(59, 11)	0.000	0.970
2	3	31	(59, 10)	(59, 10)	0.000	0.991
2	3	32	(58, 10)	(58, 10)	0.000	0.991
2	3	33	(58, 11)	(58, 11)	0.000	0.857
2	3	34	(58, 12)	(58, 11)	1.000	0.181
2	3	35	(57, 12)	(57, 11)	1.000	0.163
2	3	36	(57, 11)	(57, 10)	1.000	0.149
2	3	37	(56, 10)	(56, 10)	0.000	0.737
2	3	38	(55, 10)	(55, 10)	0.000	0.716
2	3	39	(55, 11)	(55, 11)	0.000	0.847
2	3	40	(56, 11)	(56, 11)	0.000	0.815
2	3	41	(56, 12)	(56, 12)	0.000	0.742
2	3	42	(57, 12)	(57, 12)	0.000	0.703
2	3	43	(57, 11)	(57, 11)	0.000	0.703
2	3	44	(58, 11)	(58, 11)	0.000	0.700
2	3	45	(58, 10)	(58, 10)	0.000	0.967
2	3	46	(59, 10)	(59, 10)	0.000	0.990
2	3	47	(59, 11)	(59, 11)	0.000	0.991
2	3	48	(59, 11)	(59, 11)	0.000	0.638
2	3	49	(58, 11)	(58, 11)	0.000	0.649
2	3	50	(58, 10)	(58, 10)	0.000	0.961
2	3	51	(59, 10)	(59, 10)	0.000	0.989
2	3	52	(59, 9)	(59, 9)	0.000	0.992
2	3	53	(60, 9)	(60, 9)	0.000	0.894
2	3	54	(60, 8)	(60, 8)	0.000	0.803
2	3	55	(61, 8)	(61, 8)	0.000	0.979
2	3	56	(61, 9)	(61, 9)	0.000	0.973
2	3	57	(62, 9)	(62, 9)	0.000	0.992
2	3	58	(63, 9)	(63, 9)	0.000	0.894
2	3	59	(64, 9)	(64, 9)	0.000	0.805
2	3	60	(64, 10)	(64, 10)	0.000	0.800
2	3	61	(63, 10)	(63, 10)	0.000	0.743
2	3	62	(62, 10)	(62, 10)	0.000	0.685
2	3	63	(62, 11)	(62, 11)	0.000	0.719
2	3	64	(62, 12)	(62, 12)	0.000	0.957
2	3	65	(62, 13)	(62, 13)	0.000	0.875
2	3	66	(61, 13)	(61, 13)	0.000	0.791
2	3	67	(61, 14)	(61, 14)	0.000	0.770
2	3	68	(62, 14)	(62, 14)	0.000	0.953
2	3	69	(62, 15)	(62, 15)	0.000	0.963
2	3	70	(61, 15)	(61, 15)	0.000	0.967
2	3	71	(61, 14)	(61, 14)	0.000	0.966
2	3	72	(61, 13)	(61, 13)	0.000	0.869
2	3	73	(62, 13)	(62, 13)	0.000	0.860
2	3	74	(62, 12)	(62, 12)	0.000	0.777
2	3	75	(63, 12)	(63, 12)	0.000	0.779
2	3	76	(63, 13)	(63, 13)	0.000	0.943
2	3	77	(63, 13)	(63, 13)	0.000	0.636
2	3	78	(62, 14)	(63, 14)	1.000	0.080
2	3	79	(62, 14)	(62, 14)	0.000	0.679
2	3	80	(62, 14)	(62, 14)	0.000	0.518
2	3	81	(62, 14)	(62, 14)	0.000	0.458
2	3	82	(62, 15)	(62, 15)	0.000	0.597
2	3	83	(62, 16)	(62, 16)	0.000	0.742
2	3	84	(61, 16)	(61, 16)	0.000	0.914
2	3	85	(61, 15)	(61, 15)	0.000	0.986
2	3	86	(61, 14)	(61, 14)	0.000	0.821
2	3	87	(60, 14)	(60, 14)	0.000	0.799
2	3	88	(59, 14)	(59, 14)	0.000	0.782
2	3	89	(59, 15)	(59, 15)	0.000	0.965
2	3	90	(59, 15)	(59, 15)	0.000	0.622
2	3	91	(59, 16)	(59, 16)	0.000	0.986
2	3	92	(59, 16)	(59, 16)	0.000	0.995
2	3	93	(59, 16)	(59, 16)	0.000	0.999
2	3	94	(59, 16)	(59, 16)	0.000	1.000
2	3	95	(60, 16)	(60, 16)	0.000	0.994
2	3	96	(60, 17)	(60, 17)	0.000	0.993
2	3	97	(60, 17)	(60, 17)	0.000	1.000
2	3	98	(60, 17)	(60, 17)	0.000	1.000
2	3	99	(60, 16)	(60, 16)	0.000	0.994
2	3	100	(59, 16)	(59, 16)	0.000	0.993
Already at last step
2	4	1	(1, 2)	(31, 60)	65.299	0.000
2	4	2	(11, 64)	(31, 59)	20.616	0.000
2	4	3	(99, 0)	(31, 58)	89.376	0.000
